name,sex,NameCount,Rand
Maryem,F,116,"0,918258097"
Mary-France,F,3,"0,981181711"
Maryjan,M,13,"0,202357846"
Marylaine,F,20,"0,01740931"
Marylaure,F,5,"0,582906767"
Maryleine,F,5,"0,376130051"
Marylene,F,13438,"0,781952326"
Marylène,F,282,"0,585524465"
Marylin,F,371,"0,879545344"
Maryline,F,35365,"0,441283654"
Mary-Line,F,51,"0,068249552"
Marylis,F,22,"0,444204463"
Marylise,F,1547,"0,699593924"
Mary-Lise,F,3,"0,810341331"
Marylou,F,3203,"0,580744135"
Mary-Lou,F,3,"0,745048253"
Maryna,F,3,"0,927262443"
Maryne,F,983,"0,334908855"
Maryon,F,10,"0,308997471"
Marysa,F,9,"0,154204038"
Maryse,F,89584,"0,141009295"
Marysette,F,9,"0,409359921"
Maryssa,F,30,"0,076808842"
Maryus,M,3,"0,64104638"
Maryvette,F,9,"0,371912168"
Maryvonne,F,33504,"0,064873214"
Maryvonnick,F,3,"0,186691747"
Masha,F,13,"0,610778714"
Mason,M,42,"0,40996276"
Massamba,M,3,"0,677290938"
Massandje,F,12,"0,974342464"
Massi,M,41,"0,418925276"
Massil,M,169,"0,074823218"
Massilia,F,23,"0,706619042"
Massilya,F,39,"0,360138514"
Massimo,M,239,"0,947724507"
Massin,M,6,"0,956182643"
Massine,M,18,"0,975918943"
Massinissa,M,303,"0,622837387"
Massire,M,3,"0,569849756"
Massis,M,3,"0,462520029"
Massiva,F,3,"0,656762229"
Massy,M,3,"0,082409213"
Massyl,M,85,"0,34116242"
Masten,M,3,"0,212987687"
Matea,M,6,"0,179560019"
Matea,F,16,"0,130523722"
Matei,M,132,"0,972199857"
Matéi,M,6,"0,934700123"
Mateis,M,6,"0,966095076"
Matéis,M,4,"0,898752448"
Mateja,M,20,"0,914033386"
Mateo,M,1468,"0,475970115"
Matéo,M,15914,"0,164422666"
Materne,M,56,"0,127840115"
Mateus,M,15,"0,286280503"
Mateusz,M,28,"0,236252928"
Mathea,F,130,"0,854838031"
Mathéa,F,3,"0,626440711"
Mathee,F,94,"0,346474128"
Matheis,M,92,"0,973996123"
Mathéis,M,100,"0,074733809"
Matheïs,M,6,"0,579115305"
Mathéïs,M,34,"0,135479419"
Matheo,M,3919,"0,582365358"
Mathéo,M,48285,"0,297478093"
Matheus,M,29,"0,451953803"
Mathew,M,55,"0,385922727"
Matheys,M,3,"0,002178268"
Mathéys,M,3,"0,559581674"
Mathias,M,35022,"0,029619864"
Mathias,F,92,"0,944299469"
Mathieu,F,47,"0,968323438"
Mathieu,M,149311,"0,982108579"
Mathilda,F,1924,"0,45232667"
Mathilde,M,30,"0,25683185"
Mathilde,F,138736,"0,705467989"
Mathis,M,79243,"0,648746067"
Mathurin,M,4592,"0,88705661"
Mathurin,F,9,"0,580139335"
Mathurine,F,766,"0,183779836"
Mathyas,M,36,"0,46190962"
Mathylde,F,20,"0,375358776"
Mathys,M,24985,"0,856452142"
Mathyss,M,6,"0,324061928"
Mati,M,3,"0,333288463"
Matias,M,962,"0,224354733"
Matilda,F,203,"0,446860689"
Matilde,F,397,"0,353276126"
Matilin,M,19,"0,516771307"
Matis,M,4988,"0,337528963"
Matiss,M,25,"0,505734856"
Matisse,M,1576,"0,496939367"
Mats,M,6,"0,868359835"
Matt,M,1374,"0,429646934"
Mattea,F,125,"0,064098611"
Mattéa,F,4,"0,828025374"
Mattei,M,3,"0,9643053"
Matteï,M,3,"0,701736586"
Matteo,M,3940,"0,659947187"
Mattéo,M,32013,"0,745177338"
Matteu,M,169,"0,599897697"
Mattew,M,12,"0,56265903"
Mattheo,M,94,"0,570273334"
Matthéo,M,2153,"0,904816965"
Matthew,M,2328,"0,795922041"
Matthias,M,12860,"0,125285354"
Matthieu,M,79995,"0,026357888"
Matthis,M,1650,"0,890530184"
Matthys,M,258,"0,816631932"
Matti,M,12,"0,500426498"
Mattia,M,356,"0,118373849"
Mattias,M,86,"0,030009989"
Mattieu,M,15,"0,101301849"
Mattin,M,321,"0,450428738"
Mattis,M,1076,"0,427137029"
Matty,M,4,"0,60909139"
Mattys,M,89,"0,529986955"
Maty,F,19,"0,905115894"
Matyas,M,6,"0,642715952"
Matylda,F,3,"0,78217443"
Matylde,F,3,"0,441155069"
Matys,M,2328,"0,74858825"
Matyss,M,12,"0,90294748"
Maud,F,34158,"0,360166838"
Maude,F,2694,"0,954218477"
Maudez,M,7,"0,788423439"
Maugan,M,10,"0,661845828"
Maur,M,30,"0,982444235"
Maurad,M,6,"0,958187981"
Maurane,F,917,"0,308072792"
Mauranne,F,75,"0,6409911"
Maure,F,3,"0,520379969"
Maureen,F,6017,"0,794972645"
Maurice,F,445,"0,990187928"
Maurice,M,335202,"0,229169725"
Mauricette,F,50349,"0,598673494"
Mauricia,F,532,"0,810132781"
Mauricienne,F,9,"0,340554603"
Mauricio,M,36,"0,038162537"
Maurille,M,452,"0,392538561"
Maurille,F,120,"0,660359804"
Maurillia,F,6,"0,512764354"
Maurin,M,44,"0,594449394"
Maurine,F,1358,"0,716044944"
Maurizio,M,77,"0,002022007"
Mauro,M,92,"0,054642532"
Mauryne,F,16,"0,529002736"
Maverick,M,37,"0,483906594"
Mawa,F,10,"0,481678814"
Max,M,33579,"0,03511549"
Maxance,M,295,"0,836512825"
Maxandre,M,137,"0,314462553"
Maxellende,F,7,"0,729297978"
Maxence,M,56734,"0,616577596"
Maxence,F,88,"0,349251277"
Maxendre,M,3,"0,847974051"
Maxens,M,300,"0,604118465"
Maxent,M,3,"0,850911949"
Maxette,F,57,"0,780988623"
Maxim,M,1402,"0,718579655"
Maxima,F,3,"0,269998805"
Maxime,F,285,"0,581097874"
Maxime,M,214924,"0,721950709"
Maximien,M,6,"0,845755502"
Maximilia,F,3,"0,402852654"
Maximilian,M,129,"0,769396683"
Maximilie,F,12,"0,359381755"
Maximilien,M,8147,"0,974104997"
Maximilienne,F,801,"0,62749882"
Maximin,F,22,"0,257732419"
Maximin,M,2723,"0,527062402"
Maxine,F,1470,"0,114146946"
Maxo,M,15,"0,124025424"
Maxwell,M,22,"0,35748525"
Maxym,M,3,"0,677354965"
Maxyme,M,6,"0,36517327"
Maxyne,F,7,"0,858953927"
May,F,249,"0,13053174"
Maya,F,11742,"0,871209161"
Mayah,F,3,"0,270745491"
Mayalen,F,97,"0,394120209"
Mayan,M,3,"0,425659302"
Mayana,F,75,"0,412772751"
Mayane,F,136,"0,285119267"
Mayar,F,396,"0,019714708"
Mayara,F,3,"0,93941833"
Mayas,M,65,"0,294687791"
Maydine,M,24,"0,805268441"
Mayeline,F,3,"0,275686711"
Mayes,M,9,"0,801766834"
Mayeul,M,951,"0,356104047"
Mayia,F,3,"0,747174044"
Mayke,M,24,"0,372836777"
Mayla,F,28,"0,728113172"
Maylan,M,101,"0,8711937"
Maylane,F,90,"0,598879703"
Maylee,F,70,"0,81636354"
May-Lee,F,10,"0,333078145"
Mayleen,F,62,"0,907452075"
Mayli,F,34,"0,360869819"
Maylice,F,6,"0,242951558"
Maylie,F,527,"0,579392205"
Maylina,F,3,"0,416706307"
Mayline,F,1259,"0,972398236"
May-Line,F,16,"0,958547059"
Maylis,F,4995,"0,749980981"
Maÿlis,F,4,"0,327307603"
Mayliss,F,48,"0,350225558"
Maylisse,F,19,"0,634009085"
Maylon,M,6,"0,458344559"
Maymouna,F,58,"0,760781623"
Mayna,F,20,"0,966432962"
Mayra,F,233,"0,502819035"
Mayrick,M,3,"0,779473545"
Mayron,M,2114,"0,83721098"
Mayrone,M,3,"0,010778413"
Mayronn,M,65,"0,567202592"
Maysa,F,29,"0,497964209"
Maysam,F,18,"0,562578085"
Maysan,F,21,"0,148537653"
Maysane,F,11,"0,870322235"
Maysara,F,3,"0,852579578"
Mayson,M,100,"0,324224861"
Mayssa,F,3169,"0,030888418"
Mayssam,F,58,"0,220504177"
Mayssan,F,3,"0,728791416"
Mayssane,F,577,"0,112331693"
Mayssem,F,6,"0,546324878"
Mayssen,F,12,"0,072316439"
Mayssene,F,15,"0,905094175"
Maysson,M,9,"0,745626025"
Mayte,F,3,"0,65790062"
Mazal,F,10,"0,116157549"
Mazarine,F,109,"0,952445878"
Mazen,M,40,"0,067197988"
Mazir,M,3,"0,557413332"
Mazlum,M,9,"0,72023851"
Mbarka,F,3,"0,262067456"
M'barka,F,3,"0,839105598"
Medaline,F,16,"0,280307115"
Medard,F,84,"0,491518398"
Medard,M,496,"0,088618787"
Meddhy,M,3,"0,400953415"
Meddy,M,588,"0,659644361"
Medea,F,3,"0,140648008"
Medelice,F,6,"0,271260121"
Mederic,F,25,"0,491389618"
Mederic,M,923,"0,249573664"
Médéric,M,22,"0,693741234"
Mederick,M,90,"0,948505714"
Médérick,M,16,"0,895710173"
Medhi,M,1982,"0,438687077"
Médhi,M,3,"0,262545262"
Medhy,M,473,"0,400043168"
Médhy,M,32,"0,433994989"
Medi,M,4,"0,682709189"
Medina,F,573,"0,290120766"
Médina,F,83,"0,476152965"
Medine,F,176,"0,969014922"
Medine,M,198,"0,77007701"
Médine,M,157,"0,154553761"
Medjid,M,3,"0,383776836"
Medrick,M,29,"0,608969635"
Medy,M,83,"0,328277258"
Meen,M,4,"0,436464794"
Meera,F,6,"0,079643823"
Meg,F,25,"0,006502122"
Megan,M,3,"0,489866286"
Megan,F,862,"0,681762579"
Mégan,F,3,"0,345710364"
Megane,F,11258,"0,86262894"
Mégane,F,1191,"0,812659252"
Megann,F,6,"0,744891111"
Meganne,F,50,"0,132700269"
Meg-Anne,F,24,"0,911082032"
Meggan,F,12,"0,232015416"
Meggane,F,27,"0,65781404"
Meggie,F,121,"0,606691073"
Megguy,F,19,"0,396064234"
Meggy,F,218,"0,122788744"
Meghan,F,228,"0,462615651"
Meghane,F,260,"0,0428622"
Meghann,F,166,"0,392761497"
Meghanne,F,5,"0,226078067"
Meguy,F,33,"0,869363205"
Mehdi,M,42820,"0,180170809"
Mehdy,M,660,"0,609360891"
Meher,M,4,"0,29465811"
Mehmet,M,1986,"0,797406679"
Mehmet-Ali,M,14,"0,679275081"
Mehrez,M,6,"0,712981514"
Mehtap,F,6,"0,128337128"
Mei,F,61,"0,044030747"
Meï,F,6,"0,490869137"
Meidy,M,3,"0,655810125"
Meiggie,F,10,"0,247758778"
Meihdi,M,6,"0,360158798"
Meije,F,48,"0,257961888"
Meï-Lee,F,3,"0,705424795"
Meili,F,6,"0,102898689"
Mei-Li,F,3,"0,593454265"
Meïli,F,4,"0,254530868"
Meï-Line,F,3,"0,903942374"
Meily,F,9,"0,556206757"
Meïly,F,12,"0,053352313"
Meïlyne,F,4,"0,491329494"
Meir,M,66,"0,311341008"
Meïr,M,14,"0,7847272"
Meissa,F,583,"0,682508498"
Meïssa,F,193,"0,49015715"
Meissane,F,146,"0,554453914"
Meïssane,F,23,"0,385965155"
Mejda,F,3,"0,670607244"
Mejdi,M,17,"0,459492948"
Mekki,M,25,"0,606810356"
Mel,M,37,"0,009992017"
Mel,F,7,"0,383984906"
Melaine,F,207,"0,392735104"
Melaine,M,72,"0,282888382"
Mélaine,F,9,"0,449686203"
Melana,F,3,"0,690809731"
Melane,F,4,"0,697102901"
Melania,F,6,"0,725911508"
Melanie,F,146,"0,660308501"
Mélanie,M,22,"0,207642158"
Mélanie,F,130256,"0,066332565"
Melany,F,400,"0,420777306"
Mélany,F,9,"0,472105386"
Melchior,M,390,"0,929244689"
Melda,F,121,"0,318065441"
Meldrick,M,6,"0,573965665"
Melek,F,525,"0,925671969"
Melen,M,22,"0,837495606"
Melen,F,3,"0,644581147"
Melia,F,623,"0,00902527"
Mélia,F,1008,"0,480271877"
Meliana,F,60,"0,646381"
Méliana,F,23,"0,180215259"
Meliane,F,19,"0,540174991"
Melicia,F,3,"0,929287771"
Melie,F,115,"0,376926439"
Mélie,F,224,"0,887534604"
Melih,M,452,"0,508613788"
Meliha,F,123,"0,942797098"
Méliha,F,6,"0,177925684"
Melik,M,28,"0,76977088"
Melika,F,67,"0,066845816"
Melike,F,205,"0,491662051"
Melina,F,2625,"0,430092242"
Mélina,F,22486,"0,735782228"
Melinda,F,6002,"0,528955972"
Mélinda,F,825,"0,866736692"
Meline,F,7438,"0,997739512"
Méline,F,4362,"0,921772787"
Melinee,F,7,"0,063725025"
Mélinée,F,18,"0,191705763"
Mélio,M,9,"0,465904666"
Melis,F,317,"0,806084424"
Mélis,F,6,"0,648019846"
Melisa,F,585,"0,806322805"
Mélisa,F,3,"0,256121347"
Melisande,F,163,"0,246579276"
Mélisande,F,7,"0,674996275"
Melissa,F,2529,"0,703152447"
Mélissa,F,63198,"0,877482595"
Melissande,F,79,"0,10280216"
Mélissande,F,12,"0,379253791"
Melissandre,F,248,"0,448982027"
Mélissandre,F,68,"0,65377124"
Melisse,F,26,"0,530372946"
Mélisse,F,14,"0,214533836"
Melitine,F,10,"0,284774822"
Mélitine,F,3,"0,650262145"
Mellie,F,6,"0,575388792"
Mellila,F,6,"0,053172976"
Mellina,F,2096,"0,046661699"
Méllina,F,62,"0,844885367"
Mellon,M,3,"0,943484476"
Melly,F,3,"0,445496993"
Mellyna,F,3,"0,695420221"
Méloane,F,3,"0,829107208"
Melodi,F,3,"0,561921988"
Melodie,F,8971,"0,838375052"
Mélodie,F,1652,"0,35092944"
Melody,F,6085,"0,214515508"
Mélody,F,829,"0,044271391"
Meloe,F,51,"0,644212413"
Méloé,F,70,"0,081369763"
Meloee,F,6,"0,411719262"
Méloée,F,9,"0,668044157"
Melrick,M,15,"0,542387973"
Meltem,F,48,"0,558857678"
Melusine,F,83,"0,691199358"
Mélusine,F,50,"0,301373422"
Melvil,M,315,"0,459270817"
Melville,M,11,"0,640448598"
Melvin,M,9314,"0,096684003"
Melvina,F,27,"0,096569759"
Melvine,M,9,"0,923748134"
Melvyn,M,3349,"0,394950058"
Melvynn,M,3,"0,24597006"
Melwan,M,24,"0,419314171"
Mely,F,3,"0,536622085"
Mély,F,6,"0,573943492"
Melya,F,252,"0,440736708"
Mélya,F,323,"0,682529714"
Melyah,F,6,"0,979809359"
Melyana,F,9,"0,86640389"
Mélyana,F,29,"0,595702923"
Mélyanna,F,3,"0,131080696"
Melyna,F,840,"0,076094917"
Mélyna,F,696,"0,648505536"
Melynda,F,34,"0,490746994"
Mélynda,F,12,"0,120229801"
Melyne,F,640,"0,046512985"
Mélyne,F,714,"0,921920059"
Melys,F,13,"0,649695062"
Melyssa,F,540,"0,161238174"
Mélyssa,F,36,"0,682584071"
Memona,F,4,"0,477856844"
Menahem,M,236,"0,006450949"
Mena'hem,M,6,"0,475379714"
Menahem-Mendel,M,43,"0,739810808"
Mendel,M,139,"0,280591232"
Mendhy,M,7,"0,647924504"
Mendi,F,3,"0,227672148"
Mendy,M,93,"0,501613137"
Mendy,F,74,"0,794337074"
Menehould,F,3,"0,672786783"
Menel,F,16,"0,655038265"
Menelik,M,3,"0,807408115"
Ménélik,M,3,"0,084144624"
Menissa,F,3,"0,088185836"
Menouar,M,7,"0,084786505"
Menzo,M,67,"0,237693503"
Meral,F,25,"0,605923559"
Merav,F,3,"0,684008506"
Mercedes,F,1665,"0,855523597"
Mercédès,F,3,"0,419324658"
Mercia,F,4,"0,285594165"
Meredith,F,137,"0,749347221"
Mérédith,F,6,"0,558546035"
Meriadec,M,9,"0,845812638"
Meriadeg,M,3,"0,092081344"
Meriam,F,532,"0,619464877"
Meriame,F,3,"0,635053878"
Merick,M,18,"0,217436234"
Meriem,F,3846,"0,868923573"
Mériem,F,6,"0,514950932"
Merieme,F,6,"0,55415968"
Meril,M,3,"0,342640723"
Merina,F,9,"0,861508412"
Merine,F,46,"0,188689247"
Merita,F,3,"0,580419416"
Merlin,M,976,"0,614908812"
Merope,F,7,"0,141708035"
Merouan,M,6,"0,659934341"
Merouane,M,72,"0,227929857"
Merry,M,3,"0,62006663"
Merryl,F,12,"0,208626126"
Mervan,M,6,"0,755537632"
Merve,F,908,"0,902579693"
Merveille,F,136,"0,027877269"
Mervin,M,3,"0,586820572"
Mervyn,M,6,"0,367314407"
Merwan,M,628,"0,075961284"
Merwane,M,41,"0,336984765"
Mery,F,242,"0,536249403"
Mery,M,9,"0,170388216"
Meryam,F,314,"0,122470667"
Meryem,F,2029,"0,831364671"
Méryem,F,3,"0,701871255"
Meryl,M,6,"0,25975758"
Meryl,F,1000,"0,103033897"
Méryl,F,20,"0,052915012"
Meryll,F,64,"0,495711205"
Mesmin,M,445,"0,942577033"
Mesmin,F,89,"0,234438486"
Mesmine,F,3,"0,836201479"
Messaline,F,30,"0,592592155"
Messaoud,M,358,"0,034522922"
Messaouda,F,356,"0,259425129"
Messi,M,23,"0,05788545"
Messie,M,4,"0,874576464"
Messon,M,35,"0,120861236"
Mesut,M,27,"0,060150525"
Meta,F,47,"0,486852778"
Mete,M,3,"0,954503214"
Metehan,M,25,"0,620696684"
Metin,M,25,"0,729253313"
Meva,F,16,"0,523553752"
Meven,M,245,"0,11390513"
Mevena,F,3,"0,8668668"
Mevlut,M,13,"0,727329781"
Mewen,M,660,"0,542989239"
Méwen,M,18,"0,964282803"
Mewenn,M,9,"0,269995024"
Mey,F,3,"0,736610814"
Meya,F,3,"0,268374114"
Meyer,M,36,"0,317538712"
Meylan,M,3,"0,447357867"
Meylin,F,3,"0,920703501"
Meyline,F,41,"0,934595059"
Meyron,M,25,"0,387277683"
Meyson,M,6,"0,840527151"
Meyssa,F,168,"0,501746649"
Meyyan,M,3,"0,287788412"
Meziane,M,249,"0,871384934"
Méziane,M,6,"0,897495414"
Mhamed,M,3,"0,953934815"
M'hamed,M,34,"0,827477158"
Mia,F,11521,"0,483120288"
Mïa,F,409,"0,914014579"
Micael,M,73,"0,839585566"
Micah,M,3,"0,186859243"
Micha,M,3,"0,270869394"
Michael,M,79275,"0,004707357"
Michaël,M,6946,"0,031338856"
Michaela,F,29,"0,904013514"
Michaele,F,34,"0,084786534"
Michaella,F,33,"0,067856767"
Michaëlla,F,4,"0,345046555"
Michaelle,F,169,"0,0054437"
Michal,M,15,"0,984986351"
Micheal,M,7,"0,203532095"
Michel,M,818000,"0,032293507"
Michel,F,24,"0,127935493"
Michel-Ange,M,36,"0,54161155"
Michèle,M,59,"0,996154413"
Michèle,F,177439,"0,282784678"
Michelet,M,3,"0,476872929"
Micheline,F,109537,"0,752844571"
Michella,F,9,"0,679663051"
Michelle,F,118878,"0,28777977"
Mickael,M,107465,"0,779383878"
Mickaël,M,11727,"0,971740316"
Mickaela,F,51,"0,859076722"
Mickaëla,F,3,"0,560597698"
Mickaele,F,16,"0,654948804"
Mickaella,F,98,"0,911255231"
Mickaelle,F,315,"0,375617642"
Mickaëlle,F,15,"0,179044253"
Micke,M,6,"0,705710592"
Mickel,M,3,"0,88685643"
Micky,M,9,"0,229578684"
Mieceslaw,M,4,"0,763478759"
Miecislaw,M,8,"0,382511063"
Miecyslaw,M,9,"0,169218743"
Mieczyslas,M,15,"0,802628831"
Mieczyslaw,M,385,"0,382714139"
Mieczyslawa,F,6,"0,526010073"
Miel,F,3,"0,306338387"
Mignonnette,F,3,"0,351102139"
Miguel,M,10404,"0,121067088"
Miguel,F,57,"0,527477254"
Miguel-Ange,M,3,"0,71821448"
Miguele,F,44,"0,917265592"
Miguella,F,3,"0,112566649"
Miguelle,F,138,"0,977355808"
Miguy,F,83,"0,338266844"
Miha,F,3,"0,323721773"
Mihai,M,13,"0,874916536"
Mihailo,M,3,"0,594603351"
Mihriban,F,6,"0,593798296"
Mika,M,136,"0,52427097"
Mikael,M,15314,"0,765578364"
Mikaël,M,943,"0,521985153"
Mikaela,F,19,"0,201762304"
Mikaella,F,3,"0,030034235"
Mikaelle,F,21,"0,476315087"
Mikail,M,1409,"0,958886845"
Mikaïl,M,105,"0,067978104"
Mikayil,M,9,"0,115088853"
Mike,M,6286,"0,530851941"
Mikel,M,317,"0,287989179"
Mikela,F,20,"0,580178551"
Mikhael,M,38,"0,105711818"
Mikhaël,M,3,"0,484483357"
Mikhail,M,6,"0,085733488"
Mikhaïl,M,3,"0,37098739"
Mikhal,F,6,"0,515691577"
Miki,F,3,"0,436501923"
Mikolaj,M,3,"0,771848115"
Mila,F,20917,"0,116153606"
Milagros,F,10,"0,737918997"
Milaine,F,3,"0,689142217"
Milan,M,7990,"0,028212401"
Milàn,M,251,"0,218971648"
Milana,F,293,"0,910787529"
Milane,M,14,"0,881980104"
Milane,F,12,"0,305013857"
Milann,M,366,"0,072390332"
Mila-Rose,F,6,"0,834862305"
Milda,F,3,"0,866863274"
Mildred,F,15,"0,045223431"
Mile,M,3,"0,903288727"
Milena,F,1256,"0,79202753"
Miléna,F,149,"0,679379521"
Milene,F,266,"0,039540558"
Milène,F,9,"0,762346518"
Miles,M,22,"0,054428616"
Miley,F,68,"0,438131334"
Milhan,M,620,"0,700382646"
Milhân,M,6,"0,276460095"
Milhane,M,383,"0,780188752"
Milia,F,76,"0,430957042"
Milian,M,9,"0,534221022"
Miliana,F,13,"0,170405789"
Milica,F,32,"0,373850598"
Milina,F,6,"0,06320726"
Milio,M,20,"0,862181797"
Milka,F,3,"0,495238859"
Milko,M,12,"0,085341759"
Milla,F,1741,"0,111405592"
Millan,M,3,"0,766558693"
Millie,F,6,"0,300084987"
Milly,F,9,"0,771248416"
Milo,M,7798,"0,94009747"
Milos,M,72,"0,596127605"
Miloud,M,610,"0,366197472"
Milouda,F,4,"0,72897717"
Milya,F,7,"0,781240503"
Mimi,F,14,"0,864544909"
Mimose,F,346,"0,31502973"
Mimoun,M,79,"0,169519505"
Mimouna,F,9,"0,93145794"
Mina,M,3,"0,538750819"
Mina,F,3830,"0,637118987"
Minata,F,9,"0,285447547"
Minatchy,F,32,"0,778906484"
Mindy,F,31,"0,969005579"
Minerve,F,4,"0,607949028"
Minh,M,93,"0,632004086"
Minh,F,11,"0,004517207"
Minna,F,94,"0,288958554"
Miodrag,M,3,"0,633293515"
Miora,F,3,"0,275856304"
Miquel,M,6,"0,568483438"
Mira,F,485,"0,626955496"
Mirabelle,F,13,"0,238301198"
Mirac,M,40,"0,219733772"
Miraç,M,55,"0,217096101"
Miracle,F,13,"0,048542129"
Miracle,M,3,"0,462028976"
Miral,F,142,"0,296002549"
Miralda,F,6,"0,616321593"
Mirale,F,3,"0,31185879"
Miran,M,179,"0,984227655"
Mirana,F,4,"0,523672317"
Miranda,F,81,"0,866238928"
Mirande,F,6,"0,55006437"
Miray,F,133,"0,070414052"
Mireilla,F,6,"0,787729224"
Mireille,F,127377,"0,397038524"
Mirella,F,1216,"0,970271499"
Miren,F,240,"0,959676594"
Mirenchu,F,6,"0,453373685"
Mirentchu,F,103,"0,627411402"
Mirentxu,F,152,"0,989140316"
Mirette,F,278,"0,965206388"
Miriam,F,338,"0,11169384"
Miriame,F,3,"0,817508104"
Mirina,F,6,"0,220946079"
Mirjana,F,53,"0,683730167"
Mirko,M,12,"0,571470609"
Mirna,F,20,"0,213423598"
Miro,M,3,"0,939197675"
Miroslav,M,13,"0,445398662"
Mirta,F,3,"0,07779915"
Mirtha,F,7,"0,716478221"
Miruna,F,7,"0,756898624"
Miryam,F,125,"0,556240376"
Mirza,M,8,"0,40002228"
Misha,F,6,"0,221248405"
Mitch,M,9,"0,303460018"
Mitchel,M,4,"0,781047555"
Miya,F,1080,"0,164799791"
Mïya,F,3,"0,096335161"
Miyah,F,3,"0,981145008"
Miyaz,M,3,"0,382914668"
Mladen,M,3,"0,673038066"
Moaad,M,3,"0,763893991"
Moad,M,12,"0,458200564"
Moana,F,71,"0,611924568"
Moana,M,6,"0,900782515"
Moche,M,14,"0,680927295"
Moché,M,8,"0,597662681"
Moctar,M,25,"0,299855664"
Moderan,M,136,"0,870021475"
Moderan,F,13,"0,694362779"
Modeste,F,141,"0,043548419"
Modeste,M,386,"0,095457885"
Modestie,F,22,"0,720623096"
Modestine,F,60,"0,057923694"
Modesty,F,4,"0,43771136"
Modi,M,6,"0,526146997"
Modibo,M,305,"0,284939745"
Mody,M,220,"0,773014977"
Moe,F,9,"0,567189556"
Moez,M,3,"0,028835629"
Mohamad,M,136,"0,388334321"
Mohamadou,M,103,"0,914141137"
Mohamed,M,84459,"0,336634686"
Mohamed-Achraf,M,3,"0,136532392"
Mohamed-Adam,M,3,"0,106358982"
Mohamed-Ali,M,1114,"0,81279671"
Mohamed-Amin,M,49,"0,292189891"
Mohamed-Amine,M,3123,"0,069908623"
Mohamed-Amir,M,18,"0,931020943"
Mohamed-Anas,M,3,"0,178027648"
Mohamed-Anes,M,3,"0,952542168"
Mohamed-Anis,M,3,"0,846034441"
Mohamed-Aymen,M,3,"0,470717219"
Mohamed-Ayoub,M,21,"0,993958487"
Mohamed-Aziz,M,38,"0,73933157"
Mohamed-El-Amine,M,3,"0,577926308"
Mohamed-Hedi,M,3,"0,576881233"
Mohamed-Ilyes,M,3,"0,625356263"
Mohamed-Iyed,M,3,"0,276454057"
Mohamed-Lamine,M,183,"0,079078824"
Mohamed-Mehdi,M,3,"0,605295897"
Mohamed-Rayan,M,21,"0,300308329"
Mohamed-Reda,M,9,"0,38183906"
Mohamed-Salah,M,9,"0,361633746"
Mohamed-Tahar,M,3,"0,956184522"
Mohamed-Wassim,M,3,"0,19671333"
Mohamed-Yacine,M,25,"0,683957789"
Mohamed-Yassin,M,3,"0,71797291"
Mohamed-Yassine,M,38,"0,994024351"
Mohammad,M,1053,"0,413695391"
Mohammed,M,7577,"0,546529765"
Mohammed-Ali,M,12,"0,406867682"
Mohammed-Amine,M,71,"0,176553566"
Mohan,M,41,"0,518067774"
Mohand,M,734,"0,589546383"
Mohrad,M,3,"0,027568633"
Mohsen,M,6,"0,703849527"
Moina,F,3,"0,141097551"
Moira,F,58,"0,873601455"
Moïra,F,60,"0,096592627"
Moise,F,23,"0,285932078"
Moise,M,7501,"0,503857331"
Moïse,M,206,"0,842040325"
Moisette,F,313,"0,328328036"
Moisia,F,7,"0,523830651"
Mokhtar,M,94,"0,590598168"
Mokhtaria,F,3,"0,997680877"
Mokrane,M,40,"0,779573474"
Moktar,M,72,"0,140502746"
Moliere,M,29,"0,888249475"
Molka,F,11,"0,427298977"
Molly,F,315,"0,936169318"
Mona,F,3002,"0,436938155"
Moncef,M,89,"0,952549706"
Monelle,F,35,"0,234177341"
Monette,F,338,"0,049452721"
Monia,F,1810,"0,840500921"
Monica,F,836,"0,838118418"
Monika,F,83,"0,713391313"
Monique,M,350,"0,83707309"
Monique,F,397821,"0,687254767"
Monir,M,55,"0,243131737"
Monira,F,3,"0,302787683"
Monise,F,3,"0,647585498"
Monserrat,F,6,"0,273893292"
Montaine,F,37,"0,625022863"
Montserrat,F,56,"0,593864195"
Monya,F,3,"0,361651642"
Morad,M,1705,"0,272068683"
Morade,M,54,"0,043534056"
Moran,M,12,"0,97871217"
Morand,M,127,"0,616947804"
Morane,M,3,"0,380255359"
Morane,F,230,"0,030221709"
Moranne,F,3,"0,487087378"
Mordjane,F,11,"0,743618108"
Morgan,F,1060,"0,381970012"
Morgan,M,28528,"0,41690992"
Morgane,M,4,"0,161651413"
Morgane,F,73275,"0,748271879"
Morgann,F,51,"0,636180754"
Morgann,M,86,"0,566568134"
Morganne,F,97,"0,259625634"
Morgiane,F,52,"0,140565005"
Moriba,M,32,"0,80558222"
Morine,F,14,"0,992484071"
Morjan,F,3,"0,300476708"
Morjane,F,71,"0,125978115"
Morjiane,F,15,"0,980825417"
Moro,M,3,"0,015073801"
Morvan,M,16,"0,876168427"
Morwenna,F,14,"0,35087534"
Mory,M,75,"0,608502566"
Moses,M,3,"0,776705476"
Moshe,M,31,"0,603079623"
Moshé,M,13,"0,720536413"
Mostafa,M,33,"0,176134324"
Mostapha,M,7,"0,82433284"
Mouad,M,200,"0,914272384"
Mouadh,M,32,"0,667338111"
Mouctar,M,22,"0,213178041"
